"","activity","subject","Time_Body_Acceleration_mean","Time_Gravity_Acceleration_mean","Time_Body_AccelerationJerk_mean","Time_Body_Gyroscope_mean","Time_Body_GyroscopeJerk_mean","Time_Body_Mags__mean","Time_Gravity_AccelerationMag_mean","Time_Body_Acceleration_Jerk_Mags__mean","Time_Body_GyroscopeMag_mean","Time_Body_GyroscopeJerkMag_mean","Frequency_Body_Acceleration_mean","Frequency_Body_AccelerationJerk_mean","Frequency_Body_Gyroscope_mean","Frequency_Body_AccelerationMag_mean","Frequency_Body_AccelerationJerkMag_mean","Frequency_Body_GyroscopeMag_mean","Frequency_Body_GyroscopeJerkMag_mean","Time_Body_Acceleration_std_deviation","Time_Gravity_Acceleration_std_deviation","Time_Body_AccelerationJerk_std_deviation","Time_Body_Gyroscope_std_deviation","Time_Body_GyroscopeJerk_std_deviation","Time_Body_Mags__std_deviation","Time_Gravity_AccelerationMag_std_deviation","Time_Body_Acceleration_Jerk_Mags__std_deviation","Time_Body_GyroscopeMag_std_deviation","Time_Body_GyroscopeJerkMag_std_deviation","Frequency_Body_Acceleration_std_deviation","Frequency_Body_AccelerationJerk_std_deviation","Frequency_Body_Gyroscope_std_deviation","Frequency_Body_AccelerationMag_std_deviation","Frequency_Body_AccelerationJerkMag_std_deviation","Frequency_Body_GyroscopeMag_std_deviation","Frequency_Body_GyroscopeJerkMag_std_deviation"
"125","WALKING_DOWNSTAIRS",5,0.29354392712766,0.956649352553192,0.109650600459574,-0.068294569906383,-0.110149008255319,0.211138853638298,0.211138853638298,-0.0637528559361702,-0.218029835319149,-0.39719562106383,0.0984320090212766,-0.0368012151170213,-0.295345101425532,0.155742168808511,0.00918394264170213,-0.349338414731915,-0.453697247021277,0.275046110468085,-0.950490938510638,0.0322415501638298,-0.46064684487234,-0.411302217446809,0.205422375957447,0.205422375957447,-0.0292570509829787,-0.360678305253192,-0.450303212340426,0.336554724893617,0.011055933212766,-0.51494094106383,0.0428533623276596,-0.089735699787234,-0.484141274255319,-0.487128422553191
"126","WALKING_DOWNSTAIRS",6,0.277045258145833,0.928531455208333,0.103681343708333,-0.0960837437708333,-0.0256452232354167,0.333754731458333,0.333754731458333,0.10384507225,0.0142677821595833,-0.0829366854166667,0.328308506041667,0.136554991314583,0.0633716052854167,0.395958034583333,0.243834258785417,-0.0143735434,-0.132705384364583,0.383681639791667,-0.9544062675,0.165271070858333,-0.19830385328125,0.0393387960854167,0.373611914166667,0.373611914166667,0.209502174375,-0.0426276750979167,-0.111228416159583,0.403369766666667,0.0886515099394167,-0.286724914610417,0.1446227570625,0.15480886140625,-0.242353857320833,-0.145733545496458
"127","WALKING_DOWNSTAIRS",7,0.28030708,0.930623632765957,0.0968926184638298,-0.105409612961702,-0.0597273512680851,0.0198795285851064,0.0198795285851064,-0.170319619372979,-0.18874081887234,-0.399229959148936,0.0443428315319149,-0.0305226686191489,-0.33930147,0.218911066191489,0.067389886106383,-0.255045057404255,-0.289096677191489,0.0660815600978723,-0.964875962978723,0.0285033927287234,-0.407744096,-0.510731018297872,0.214544028088723,0.214544028088723,0.0901836280510638,-0.259751603446809,-0.29477867693617,0.0730110797851064,-0.00426289144680851,-0.432730974446809,0.0214440976893617,0.107856840302128,-0.396909651702128,-0.353544695678723
"128","WALKING_DOWNSTAIRS",8,0.283484089210526,0.914023498421053,0.118938088342105,-0.121189625973684,-0.0349283489710526,0.176599311818421,0.176599311818421,0.262628490268421,0.0993429744078947,-0.126189142894737,0.136590199860526,0.214841402815789,-0.130740445236842,0.301626757315789,0.331528459921053,-0.00036272967368421,-0.125179586744737,0.0241393473736842,-0.945766561578947,0.250143724521053,-0.258430885531579,-0.267887897328947,0.131337867236842,0.131337867236842,0.2534082561,-0.0466291872078947,-0.157484866842105,-0.0260463260078947,0.172658982065789,-0.302735102631579,-0.156141093578947,0.134734731236842,-0.255590314210526,-0.26298447
"129","WALKING_DOWNSTAIRS",9,0.295923445,0.938417773333333,0.130193043809524,-0.0916383011071429,-0.094591202447619,0.145886357935714,0.145886357935714,-0.16237608927619,-0.168921400633333,-0.469028434047619,0.103128506197619,-0.0645354342404762,-0.325042890904762,0.222203941,0.00716877883571429,-0.347540226666667,-0.463172053809524,0.213392270547619,-0.952141220714286,0.017623342197619,-0.396429197952381,-0.509669314047619,0.265120131365238,0.265120131365238,0.039907818552381,-0.322331464761905,-0.455855425238095,0.250488758869048,0.00938224337142857,-0.423558773952381,0.0888671674047619,0.0705526138333333,-0.424170737142857,-0.485158906904762
"130","WALKING_DOWNSTAIRS",10,0.290401594315789,0.939807421052632,0.100959387447368,-0.124839594289474,-0.0643764005526316,0.250843769394737,0.250843769394737,0.0507010228431579,-0.0238468037578947,-0.401854311315789,0.215665273157895,0.181419131002632,-0.214350280079211,0.220115703368421,0.156978047052632,-0.312347510289474,-0.484196484736842,0.295733547631579,-0.939267613157895,0.223275806105263,-0.304745377026316,-0.416986139210526,0.156998205421053,0.156998205421053,0.110877231263158,-0.280382850552632,-0.494105756315789,0.324957743157895,0.156912678626316,-0.339514358157895,-0.0616742840815789,0.0380266696789474,-0.387780104447368,-0.544988519210526
"131","WALKING_DOWNSTAIRS",11,0.291605631956522,0.941746406521739,0.0897168657173913,-0.12506869905,-0.0220916265065217,0.126227657258696,0.126227657258696,-0.198206139934783,-0.19788336026087,-0.599294760652174,0.0351937228130435,-0.120463004665217,-0.318777012804348,0.0902807576630435,-0.097454996626087,-0.456170108913043,-0.668340527608696,0.142456557034783,-0.954497498695652,-0.0834212653347826,-0.374069023580435,-0.53437494826087,0.0507743652521739,0.0507743652521739,-0.127017223413043,-0.339349828493478,-0.677750588478261,0.179906764395652,-0.12834163051087,-0.397722757934783,-0.137123060369565,-0.173661753717391,-0.380559426947826,-0.714229669347826
"132","WALKING_DOWNSTAIRS",12,0.281521097391304,0.949861980652174,0.0621500251717391,-0.112531564434783,-0.0264668968652174,0.0183139429630435,0.0183139429630435,-0.107091019565217,-0.213351510686957,-0.442831079130435,0.0235049348717391,-0.00701472271717392,-0.178856167345652,0.148017269434783,0.0769968373,-0.344938419969565,-0.458227490826087,0.0424084916086956,-0.959504017391304,0.00631914373913043,-0.362143061643478,-0.278608163891304,0.0972608274652174,0.0972608274652174,0.0655781271934783,-0.32045862629,-0.452449935,0.0483347068913043,-0.072311431676087,-0.4223632375,-0.105124972078261,0.0420631251108696,-0.423553971956522,-0.486780424347826
"133","WALKING_DOWNSTAIRS",13,0.294907553404255,0.941875619787234,0.101704538333298,-0.122672201757447,-0.0647199842553191,-0.0294634299553191,-0.0294634299553191,-0.127926051502128,-0.102114480531915,-0.323552439276596,-0.0726602663212766,-0.11485155627234,-0.319677124659574,0.0528791880659574,-0.0282156656914894,-0.206121707212766,-0.266399903210638,-0.0681563626617021,-0.952643084042553,-0.0740908045319149,-0.417014161553191,-0.463736674255319,-0.0156098198829787,-0.0156098198829787,-0.0433959844,-0.236762631468085,-0.27649151037234,-0.0680436217021277,-0.114744976032191,-0.452190386808511,-0.210912766382979,-0.0709893839055319,-0.400560061212766,-0.343094861202128
"134","WALKING_DOWNSTAIRS",14,0.293422115555556,0.81629643,0.0428631626711111,-0.0147079653333333,-0.108620377713333,0.185537706866667,0.185537706866667,0.0353601375466667,0.166340011842444,-0.275120883488889,0.0212541553977778,-0.0337820458644444,-0.295315541666667,0.471905155133333,0.186223478065556,-0.0787568406777778,-0.254747132274667,0.0178313402266667,-0.919098794,0.0129597549231111,-0.354551638377778,-0.537002097555556,0.428405922622222,0.428405922622222,0.194708838913556,-0.0665144570666667,-0.274744003577778,0.0140826092322222,-0.0302396365755556,-0.378882872733333,0.178684580868889,0.194263424111111,-0.223927430580444,-0.356849425488889
"135","WALKING_DOWNSTAIRS",15,0.280198851190476,0.932302200476191,0.0711457160166667,-0.136618653071429,-0.0482532079928571,0.320449387166667,0.320449387166667,-0.0372666071540476,-0.121686320740476,-0.509466648095238,0.235309825547619,0.0619687485333333,-0.22735956545,0.331150229285714,0.158413334683333,-0.373898631190476,-0.565396130714286,0.406471051190476,-0.942806478333333,0.134593836190476,-0.318692525928571,-0.455980756428571,0.353204008095238,0.353204008095238,0.159631710516667,-0.284249712071429,-0.563640131190476,0.466325681428571,0.108062740547619,-0.351630000285714,0.153124178119048,0.1505077506,-0.34938720602381,-0.593472444285714
"136","WALKING_DOWNSTAIRS",16,0.295586802191489,0.917818427021277,0.0907857064255319,-0.0225373369978723,-0.103904044543617,0.191079793587447,0.191079793587447,-0.165908810808511,-0.309820427234043,-0.590896636382979,0.0368263528276596,-0.155444882765957,-0.420844008625532,0.114032088546809,-0.0745659082223404,-0.488253939574468,-0.58966315,0.207251997929787,-0.957785118085106,-0.101186926595745,-0.45418847106383,-0.623676024255319,0.119183740638298,0.119183740638298,-0.0783498875595745,-0.422315316808511,-0.595822214468085,0.266115492098298,-0.125682818093191,-0.470373498510638,-0.0534137179170213,-0.0919623368021277,-0.479939845914894,-0.633479804680851
"137","WALKING_DOWNSTAIRS",17,0.29391828326087,0.928817578043478,0.118250858006522,0.0677728390673913,-0.1077700285,0.148951103536087,0.148951103536087,-0.221631694184783,-0.232641763307609,-0.540325787826087,-0.0226239171245652,-0.215092049054348,-0.316412962967391,0.0580680522108696,-0.188680399771739,-0.40943875826087,-0.57734888,0.187719760269565,-0.950026242173913,-0.103436471413043,-0.370436868891304,-0.526801825217391,0.0914076757326087,0.0914076757326087,-0.206576683876087,-0.352687281086957,-0.592319490869565,0.258941676302174,-0.0718767032673913,-0.393194731747826,-0.0618876767130435,-0.236538515947826,-0.428868687826087,-0.643399203913044
"138","WALKING_DOWNSTAIRS",18,0.288439468909091,0.932277478363636,0.0809044045254545,-0.0576548655654545,-0.0836566573181818,-0.293531973636364,-0.293531973636364,-0.466516044,-0.381022814727273,-0.701663073636364,-0.350086793272727,-0.412728286727273,-0.489232274509091,-0.241973534781818,-0.3833987134,-0.604735414363636,-0.744236045090909,-0.302634565090909,-0.960404874545455,-0.387223932363636,-0.502473033509091,-0.676716181636364,-0.229934247036364,-0.229934247036364,-0.3825173332,-0.507995478327273,-0.744159518909091,-0.285535871636364,-0.416050500909091,-0.513947089545455,-0.344299434181818,-0.386565072363636,-0.533844932145455,-0.763430801654545
"139","WALKING_DOWNSTAIRS",19,0.262688053871795,0.881940855128205,0.0730930306923077,-0.205775427307692,-0.0337429578461538,0.644604325128205,0.644604325128205,0.434490400974359,0.418004608615385,0.0875816618205128,0.537012022051282,0.474317256051282,0.474962448333333,0.586637550769231,0.538404846128205,0.203979764835897,-0.0229045295641026,0.626917070512821,-0.899726139487179,0.544273037307692,0.267657219333333,0.179148649684615,0.413472376589744,0.413472376589744,0.450612065720513,0.237821231894872,-0.0438985022538462,0.658506543333333,0.476803887476923,0.196613286661538,0.0828630624102564,0.316346415348718,0.0320366671179487,-0.143254547512821
"140","WALKING_DOWNSTAIRS",20,0.296144421355556,0.91972663,0.0695031058,-0.111367747557778,-0.0452503065777778,0.221851587933333,0.221851587933333,-0.0612699838466667,0.0938419436933333,-0.268183423577778,-0.0343309987555556,-0.199360430553978,-0.0629572600911111,0.151887747217778,0.0137917152644444,-0.100566103524444,-0.311668472555556,0.0745098785288889,-0.940458075111111,-0.135699627468889,-0.204939567711111,-0.249235098988889,0.172636361444444,0.172636361444444,0.0467185842571111,-0.0305762438706667,-0.275591880382222,0.113033424261778,-0.147278592755556,-0.253365630644444,0.000242174637777778,0.0790379799133333,-0.151681987177778,-0.281657285946667
"141","WALKING_DOWNSTAIRS",21,0.3014610196,0.872683205555556,0.0901452883333333,-0.126388023595556,-0.0726461849022222,0.245771699004444,0.245771699004444,-0.0802241799933333,-0.184850019535556,-0.452828682444444,0.104323529982222,-0.0377894711288889,-0.366748752888889,0.239895893822222,0.112442619741778,-0.406392284444444,-0.490804948444444,0.224343492244444,-0.940194827777778,0.00214655719111111,-0.442148617666667,-0.549648320222222,0.264341903711111,0.264341903711111,0.0952339404955556,-0.388420328666667,-0.509130858444444,0.266987750733333,-0.0463867896444444,-0.469790144111111,0.0791271386644444,0.06320531452,-0.484489974222222,-0.571666834444444
"142","WALKING_DOWNSTAIRS",22,0.284458963861111,0.921820641944444,0.101584640833333,-0.0779611213138889,-0.0901744530194444,0.330999221944444,0.330999221944444,-0.0179784626888889,-0.161333309783333,-0.459579670833333,0.195348406222222,0.0383364203555556,-0.0954349339722222,0.155526858911111,0.0224783539805556,-0.338417326388889,-0.583510518055556,0.348618168333333,-0.941242334722222,0.0869139849722222,-0.237349190997222,-0.264848047888889,0.133267478527222,0.133267478527222,-0.0337640982530556,-0.263921983758333,-0.617659355833333,0.402891960277778,0.0404618458027778,-0.284532358444444,-0.0575202606055556,-0.118530349166667,-0.341863671805556,-0.697451438611111
"143","WALKING_DOWNSTAIRS",23,0.289897411148148,0.923711401296296,0.0578010605648148,-0.0578230190203704,-0.117725824412963,0.127211137694444,0.127211137694444,0.112982475627778,0.0390915481555556,-0.0463117766203704,0.205428216353704,0.201542909494444,-0.214730713222222,0.364829993351852,0.335009724333333,0.150825734842593,0.0746754643666667,0.0441392843425926,-0.950790837407407,0.198947061775926,-0.416133032777778,-0.32301569962963,0.230363964351852,0.230363964351852,0.292087200087037,0.0539972903222222,0.0594908483888889,-0.0282962478037037,0.0819587190574074,-0.482598325037037,-0.0453930349148148,0.2244805035,-0.218930425944444,-0.0398573780185185
"144","WALKING_DOWNSTAIRS",24,0.288631208909091,0.950883416727273,0.0802619828545455,-0.0867069010690909,-0.0914145014654545,-0.0737699163072727,-0.0737699163072727,-0.263106944836364,-0.304965806363636,-0.497152238363636,-0.222324293454545,-0.376175794909091,-0.272469211854545,-0.0231701626603636,-0.200830137109091,-0.374298686727273,-0.474449925818182,-0.08273248054,-0.961845327454545,-0.337218894,-0.431919067945455,-0.358444550225455,-0.0224839122854545,-0.0224839122854545,-0.143501970018182,-0.3636948774,-0.459159852363636,-0.0349085946785455,-0.355930598,-0.484894683818182,-0.175291708678182,-0.0827554911536364,-0.470147270181818,-0.478030486181818
"145","WALKING_DOWNSTAIRS",25,0.291329666206897,0.929627532241379,0.110656929396552,0.00299112856551724,-0.127952445399655,-0.22010859462069,-0.22010859462069,-0.50048333137931,-0.216082565601724,-0.664713625172414,-0.372245192931034,-0.525789450689655,-0.217799723931034,-0.288154787517241,-0.471642111551724,-0.485763582068966,-0.687034281206897,-0.253756934258621,-0.964470066724138,-0.501968387931034,-0.288824754586207,-0.430134387586207,-0.259465249913793,-0.259465249913793,-0.482976929827586,-0.38216092137931,-0.67960595137931,-0.213028874331034,-0.522153341034483,-0.316252107741379,-0.359437080103448,-0.502224768103448,-0.423707329706897,-0.693032409137931
"146","WALKING_DOWNSTAIRS",26,0.2792845828,0.9467972718,0.111470787918,-0.010752208236,-0.0992465275036,0.114379383742,0.114379383742,-0.1488562664,-0.23531462282,-0.4187798104,0.022800096142,-0.201368098258,-0.12591815458,0.075101684668,-0.15317202912,-0.3345099466,-0.4722007526,0.17395384962,-0.9627219918,-0.128111641206,-0.33131291446,-0.170842676616,0.14700167906,0.14700167906,-0.111303956316,-0.296158291686,-0.463140795,0.22678384386,-0.130825898392,-0.3981998635,0.005749436614,-0.067941075972,-0.39299065312,-0.4894973794
"147","WALKING_DOWNSTAIRS",27,0.2975441875,0.931380178636364,0.0936273220295455,-0.159826551905227,-0.0515814754272727,0.108071382861364,0.108071382861364,-0.115421210625,-0.164783206536364,-0.440546586136364,0.0829831545090909,-0.0437826262613636,-0.2966286115,0.149816459227273,0.010857564025,-0.359113724772727,-0.46777776875,0.167407531090909,-0.946975165,-0.00358338882727273,-0.363722908386364,-0.493837613409091,0.121176277863636,0.121176277863636,-0.0386367422818182,-0.307952089840909,-0.465807533547727,0.194912716568182,-0.0522811342045455,-0.390968436431818,-0.071212004425,-0.113625944990909,-0.397984195568182,-0.502831373477273
"148","WALKING_DOWNSTAIRS",28,0.293642076521739,0.929291680434783,0.0972653457891304,-0.141096309502174,-0.0266492977565217,0.104359216580435,0.104359216580435,-0.0707560279130435,-0.068246324026087,-0.340417305565217,0.0890721752173913,-0.0268676982326087,-0.0299969963043478,0.188840007695652,-0.0128823827326087,-0.223354793921739,-0.396720714347826,0.125712887943478,-0.956921542391304,-0.0167652227782609,-0.268106330991304,-0.16394489726087,0.135465563932609,0.135465563932609,-0.0418872609934783,-0.22448414468913,-0.407132335434783,0.137797082826087,-0.0980112293695652,-0.345453346086957,-0.074058597676087,-0.0883598523695652,-0.362903836717391,-0.464722244347826
"149","WALKING_DOWNSTAIRS",29,0.293140441083333,0.948486215,0.0636871965479167,-0.0374126070957292,-0.0743986469979167,0.103705165666667,0.103705165666667,-0.138637624454167,-0.122968108816667,-0.539174456458333,0.110663200244167,-0.0382458213333333,-0.18941800145,0.115973968158333,0.000448896304791667,-0.381459881875,-0.596578626041667,0.167383602458333,-0.9417361925,-0.023952574044375,-0.282077257508333,-0.347807556958333,0.1344811501875,0.1344811501875,-0.0307693372041667,-0.26740979843125,-0.59705704875,0.187438624270833,-0.0986379156229167,-0.319123137947917,-0.0330868111229167,-0.0797714324854167,-0.323024575098542,-0.626675982083333
"150","WALKING_DOWNSTAIRS",30,0.283190646967742,0.958000491451613,0.0883933037048387,-0.0745591301759677,-0.0615954583870968,-0.0373901122469355,-0.0373901122469355,-0.293738801622581,-0.095537320533871,-0.574337006451613,-0.106966957087097,-0.234923146633871,-0.263061628069355,0.00410151034354839,-0.125961400367742,-0.356772347348871,-0.617578814032258,-0.0577703163548387,-0.958890388709677,-0.226643901120968,-0.265923160895161,-0.542764507096774,-0.0135771208822581,-0.0135771208822581,-0.125283184512903,-0.208267542032258,-0.617662073548387,-0.0405257091567742,-0.289802729403226,-0.278386596338226,-0.178535173268548,-0.133124304612577,-0.252361882572581,-0.645503942419355
"151","WALKING_UPSTAIRS",1,0.255461689622641,0.89335109754717,0.101372729922642,0.050549379754717,-0.122232768011321,-0.129927630735849,-0.129927630735849,-0.466503446226415,-0.126735589969811,-0.59488286509434,-0.404321784150943,-0.479875245660377,-0.492611667924528,-0.352395944716981,-0.44265216245283,-0.325961457396226,-0.634665082075472,-0.35470802509434,-0.956367027924528,-0.446843887735849,-0.544871104528302,-0.614786508490566,-0.324970929245283,-0.324970929245283,-0.478991622075472,-0.14861931805283,-0.648553044339623,-0.337428188679245,-0.461907025849057,-0.565892490754717,-0.416260101509434,-0.533059853773585,-0.182985518264151,-0.693930521509434
"152","WALKING_UPSTAIRS",2,0.247164790395833,0.790717418541667,0.0744507839572917,-0.0576912634583333,-0.0828858001333333,-0.107322679520833,-0.107322679520833,-0.321268911041667,-0.219713472958333,-0.572816438541667,-0.266720933270833,-0.258639439729167,-0.331643577458333,-0.14531853915625,-0.189511136902083,-0.450612184791667,-0.60079849625,-0.304376406458333,-0.934407739791667,-0.276121886479167,-0.439253058958333,-0.464854363125,-0.205977045295833,-0.205977045295833,-0.21738939458125,-0.377532167604167,-0.597291719166667,-0.320582414375,-0.365415441458333,-0.476358845625,-0.36672824375,-0.2604238389625,-0.438620401875,-0.621820202916667
"153","WALKING_UPSTAIRS",3,0.260819873067797,0.883533436101695,0.0426880986186441,0.0721980309322034,-0.115510569491525,-0.184014895,-0.184014895,-0.436901159491525,-0.347321812220339,-0.658861401355932,-0.392004211474576,-0.478434306271186,-0.378216681762712,-0.315866079491525,-0.412920898474576,-0.514211583728814,-0.716877778644068,-0.313123437627119,-0.944040819322034,-0.458364616949153,-0.456039262525424,-0.507270757966102,-0.333597432542373,-0.333597432542373,-0.439020591694915,-0.408886653186441,-0.718028040338983,-0.285333024050847,-0.486446509661017,-0.484820991355932,-0.447994369152542,-0.48060920220339,-0.445181802430508,-0.740033436271186
"154","WALKING_UPSTAIRS",4,0.270876696730769,0.946264314423077,0.0560971909634615,0.0393825198942308,-0.1314720713,-0.153703935357692,-0.153703935357692,-0.400922254807692,-0.299779407884615,-0.686978374423077,-0.294488270365385,-0.418304647307692,-0.3710689925,-0.276825498230769,-0.397406285,-0.575794072115385,-0.740749226346154,-0.204933042903846,-0.958495235576923,-0.380488027307692,-0.454431043269231,-0.533666803846154,-0.212012300480769,-0.212012300480769,-0.437261477884615,-0.510974134423077,-0.755270457692308,-0.173217219014423,-0.396762584807692,-0.483548693461538,-0.301005898461538,-0.497324087307692,-0.552489628846154,-0.794209483076923
"155","WALKING_UPSTAIRS",5,0.268459469914894,0.936821834893617,0.0795443483829787,0.0395191121489362,-0.143029686361702,0.0435562021989362,0.0435562021989362,-0.247403476914894,-0.235516929306383,-0.47348816787234,-0.161485339978723,-0.289725470425532,-0.263615096246809,-0.169261525,-0.264674938957447,-0.392564530851064,-0.571344138723404,-0.0457237779851064,-0.95357996893617,-0.223896564340426,-0.443342262340426,-0.305245202489362,-0.136736383765957,-0.136736383765957,-0.310186545957447,-0.354687870212766,-0.557988065531915,-0.00473819670425532,-0.22532784293617,-0.501685580212766,-0.254091927148936,-0.378616675957447,-0.440445051914894,-0.572485019787234
"156","WALKING_UPSTAIRS",6,0.268229355098039,0.913632241568627,0.07210675,-0.0767406825588235,-0.0652024492378431,0.0177790974433333,0.0177790974433333,-0.207379799254902,-0.12912124415098,-0.342895367921569,-0.131075372803922,-0.244812769960784,-0.115065008156863,-0.0819479396203922,-0.169868234496078,-0.230627015078431,-0.45923633377451,-0.0501350188513725,-0.959399425098039,-0.180301156098039,-0.321973723647059,-0.186763293747059,-0.0791508842176471,-0.0791508842176471,-0.169970363039216,-0.199893710196078,-0.440079851313725,-0.0211335627276471,-0.186815074235294,-0.390248128039216,-0.222161433666667,-0.177734840922353,-0.318173892545098,-0.455937719019608
"157","WALKING_UPSTAIRS",7,0.248706923078431,0.81874656,0.0724649938509804,-0.138778108029412,-0.0856640866647059,-0.198074437978431,-0.198074437978431,-0.458695232352941,-0.239099165627451,-0.661969771960784,-0.336199426470588,-0.454647881960784,-0.383889342745098,-0.378618761568627,-0.45478324745098,-0.533982945882353,-0.673327281960784,-0.29487297445098,-0.932823053333333,-0.415153115882353,-0.363853236862745,-0.616812659215686,-0.33474460745098,-0.33474460745098,-0.471265710980392,-0.418144852156863,-0.67642807254902,-0.279870086215686,-0.426974025686275,-0.368636961470588,-0.415307106666667,-0.497441363137255,-0.444994481882353,-0.704090967843137
"158","WALKING_UPSTAIRS",8,0.258880152048781,0.860368718780488,0.0813816809395122,0.19270447595122,-0.15544567414878,0.121026629195122,0.121026629195122,-0.141494613465854,0.166447991,-0.400664014146341,-0.166411065387805,-0.200277249165854,-0.240260761682927,-0.13026451905122,-0.131850567460976,-0.229610952609756,-0.46327057804878,-0.171712174634146,-0.926673287804878,-0.186618895268293,-0.367428367219512,-0.40507069195122,-0.227200254219512,-0.227200254219512,-0.228296364146341,-0.109327923829268,-0.493975031707317,-0.175284990170732,-0.24733661795122,-0.409955580780488,-0.409282851707317,-0.379266499780488,-0.183325647134146,-0.575733290731707
"159","WALKING_UPSTAIRS",9,0.262436475714286,0.902647777755102,0.0692266245755102,-0.16396719,-0.0684689593355102,-0.260727581428571,-0.260727581428571,-0.440667540204082,-0.0833234490061224,-0.672840561836735,-0.342735952653061,-0.402044750408163,-0.313941631326531,-0.372890348979592,-0.419533108571429,-0.531482693877551,-0.734159449387755,-0.36144437755102,-0.954383557142857,-0.335291644693878,-0.343976630734694,-0.660419534285714,-0.400222037142857,-0.400222037142857,-0.445485397959184,-0.425839761428571,-0.748651255510204,-0.369815777346939,-0.327421989591837,-0.361626377102041,-0.509929461428571,-0.484935752040816,-0.456841325204082,-0.787781590816326
"160","WALKING_UPSTAIRS",10,0.267121853404255,0.931861027446809,0.0648829303510638,0.0733447168425532,-0.157212539189362,-0.0266623294757447,-0.0266623294757447,-0.262038042446809,0.0438573846851064,-0.523462968510638,-0.139410790617021,-0.20121432216383,-0.218524716912766,-0.166866721574468,-0.153553147382979,-0.265371689148936,-0.600582998297872,-0.161591924234043,-0.959216072340425,-0.187220175510638,-0.308534708121277,-0.427291343617021,-0.211537480214383,-0.211537480214383,-0.226010197889362,-0.113062673542979,-0.618272355319149,-0.171957349438298,-0.247598320858298,-0.34130162006383,-0.361437534680851,-0.334365043829787,-0.166969377765957,-0.67129056212766
"161","WALKING_UPSTAIRS",11,0.263775859277778,0.892626155555556,0.0968561683092593,-0.0820909701727778,-0.0645245413759259,-0.132594623759259,-0.132594623759259,-0.509587701296296,-0.255048336944444,-0.757314813888889,-0.355348902222222,-0.495927371666667,-0.471782782222222,-0.336061027407407,-0.475928501666667,-0.55009966,-0.795986113703704,-0.238802959018519,-0.953463105740741,-0.452961683518519,-0.501331630185185,-0.660431336111111,-0.289592148148148,-0.289592148148148,-0.490485807222222,-0.377909862407407,-0.80112703962963,-0.198733655611111,-0.458255021296296,-0.517811645740741,-0.376027878888889,-0.513703461481481,-0.381223382777778,-0.822428718888889
"162","WALKING_UPSTAIRS",12,0.272970338653846,0.938371473269231,0.0728660813846154,-0.0931234101769231,-0.0455638872076923,-0.229183927115385,-0.229183927115385,-0.432469300961538,-0.316561585961538,-0.674972132307692,-0.321447925192308,-0.385843754230769,-0.426360331538462,-0.290005418653846,-0.3208844625,-0.594032515192308,-0.714332592115385,-0.290149192307692,-0.960246289807692,-0.359856972115385,-0.526659296134615,-0.549999188461539,-0.285844036153846,-0.285844036153846,-0.329827968269231,-0.525686949063462,-0.713406712307692,-0.278929748076923,-0.39060122,-0.5604629635,-0.395285130961538,-0.346565141730769,-0.564435086711538,-0.733130764423077
"163","WALKING_UPSTAIRS",13,0.258203939581818,0.847634313454545,0.0692442067545455,-0.13829376226,-0.0664817176345455,-0.10115350174,-0.10115350174,-0.456190454,-0.237182958116364,-0.631964902181818,-0.382460736363636,-0.506212135636364,-0.482113007636364,-0.367522800909091,-0.425100006545455,-0.485477308909091,-0.656088544363636,-0.296284597454545,-0.946441502363636,-0.487325539818182,-0.541066687090909,-0.631037584,-0.326339622181818,-0.326339622181818,-0.451225931090909,-0.415658606181818,-0.669216383090909,-0.266081292363636,-0.514337759454545,-0.562911002545455,-0.409065516363636,-0.491090809090909,-0.470770800363636,-0.712261499636364
"164","WALKING_UPSTAIRS",14,0.26242106612963,0.688256122222222,0.0803303022222222,0.0813841685037037,-0.128266667862963,0.140108204051852,0.140108204051852,-0.28366383592037,0.365779419444444,-0.399921949557407,-0.323508442240741,-0.383497147037037,-0.441048358648148,-0.0759851813333333,-0.288744334092593,0.0488588668185185,-0.457250612407407,-0.309396717592593,-0.928523640925926,-0.368780418888889,-0.454283337592593,-0.646611034444444,-0.0197686685018519,-0.0197686685018519,-0.337086266574074,0.299975979851852,-0.485819293703704,-0.304980247962963,-0.41096787037037,-0.464742933888889,-0.143253889222222,-0.409847649281481,0.236659662496296,-0.564964076388889
"165","WALKING_UPSTAIRS",15,0.270187595833333,0.918544812291667,0.07297243298125,0.0903340029875,-0.144485986527083,-0.000971394711666667,-0.000971394711666667,-0.316050382083333,-0.201217274,-0.663637117708333,-0.0746328434375,-0.2370530733125,-0.361096856875,-0.165242147958333,-0.261956679958333,-0.45369356625,-0.731422357916667,-0.0260971840270833,-0.952562395625,-0.186944664541667,-0.415251317916667,-0.525533949791667,-0.136552217494583,-0.136552217494583,-0.313363553125,-0.288429008639583,-0.748954848541667,-0.00838243761666667,-0.207231605488542,-0.4372253275,-0.255659340833333,-0.391313399375,-0.308585869854167,-0.793104483333333
